# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
80212062 33.94482 35.32126 35.30940  108.25  -88.22  174.22   36.69   36.69 9.1423e+09 9.1423e+09 54.48592 8.82980 1.00000 2.5723e+06 1.5736e+07    47717       -1       -1
80179098 35.16874 35.21327 34.97219  209.82  136.83  -16.81   43.24   51.37 8.7958e+09 1.6352e+10 53.78873 5.12921 0.40570 7.8386e+06 3.5477e+07    79607       -1       -1
80201962 34.88616 34.63829 35.98492   24.63  142.94  -14.46   37.81   38.03 8.5648e+09 8.5746e+09 53.31408 5.93909 0.76100 2.2697e+06 1.4359e+07    44847       -1       -1
80352671 34.97387 35.49050 35.62720  217.93 -117.44  -78.46   32.49   32.49 7.9901e+09 7.9901e+09 52.09437 6.25082 1.00000 1.9866e+06 1.3025e+07    39491       -1       -1
80222325 35.42327 35.22491 33.77319  178.28  -65.55 -119.86   36.69   36.63 7.7831e+09 8.1577e+09 51.63944 5.36057 0.72110 1.889e+06 1.2553e+07    41035       -1       -1
80470562 36.16225 35.62665 35.92342  -28.42  190.31  -51.96   36.13   36.13 7.5859e+09 7.5859e+09 51.19718 8.69579 1.00000 1.7983e+06 1.2109e+07    38947       -1       -1
80352939 34.48398 36.75656 35.50598  208.63  -46.81   18.46   34.36   34.53 7.4831e+09 7.4986e+09 50.96620 9.83757 0.98670 1.7518e+06 1.1879e+07    40109       -1       -1
80176320 34.96899 35.01563 35.20158 -162.65   26.50  139.70   50.23   78.10 6.8408e+09 4.793e+10 49.46479 5.05959 0.32930 6.077e+07 1.5482e+08    45398 80182724 80182724
80182758 35.14125 35.16882 35.07488  160.65  -60.47  135.35   46.95   54.85 6.7451e+09 2.8465e+10 49.23239 4.45140 0.58830 2.2587e+07 7.6302e+07    46406 80182724 80182724
80190584 34.28727 34.26836 34.13994   59.81  103.24  106.27   31.33   31.67 6.693e+09 7.2014e+09 49.10563 7.21848 0.88050 1.4142e+06 1.0154e+07    37133       -1       -1
80183213 35.26133 35.28358 35.18871  -69.66  136.34  108.88   40.44   39.06 6.5211e+09 9.9479e+09 48.68310 5.28933 0.56180 3.0246e+06 1.7715e+07    55471 80183398 80183398
80190640 34.38029 34.23950 34.09268   45.41   73.77   81.54   36.80   38.42 6.3592e+09 1.0923e+10 48.27465 5.76754 0.52190 1.2819e+06 9.4494e+06    43995 80190757 80190757
80177222 34.97920 34.82858 35.14767  353.24   45.22  158.05   45.31   53.05 5.9225e+09 1.2283e+10 47.14366 5.20340 0.35260 4.5314e+06 2.3799e+07    32972 80182724 80182724
80179323 35.07073 34.85625 35.29696  -20.53   63.02 -162.01   38.88   41.67 5.7648e+09 6.7028e+09 46.72254 7.37090 0.33930 1.4182e+06 1.0175e+07    31396 80182724 80182724
80350552 35.95674 36.12895 35.13635  107.52   68.61 -135.39   32.97   36.18 5.7634e+09 7.7113e+09 46.71972 6.66984 0.52190 1.0614e+06 8.228e+06    33449       -1       -1
80222364 35.56425 35.42973 33.71930  170.80  -56.46 -115.17   28.74   29.94 5.7296e+09 6.0831e+09 46.62817 7.10770 0.60160 1.0495e+06 8.1602e+06    29597       -1       -1
80209033 34.89026 33.29809 35.24009   93.43   27.58 -252.03   29.94   29.94 5.7254e+09 5.7254e+09 46.61690 8.74993 1.00000 1.048e+06 8.1517e+06    30624       -1       -1
80221077 36.30629 34.75364 34.20878  -14.02  149.29  -17.95   35.50   35.50 5.3535e+09 5.3535e+09 45.58310 3.60598 1.00000 9.2126e+05 7.4166e+06    28690       -1       -1
80175824 34.97243 34.95813 35.24826  466.60 -228.63  106.58   46.23   45.26 5.3352e+09 9.1521e+09 45.53380 4.79496 0.54850 2.5777e+06 1.576e+07    44825 80182724 80182724
80178848 35.19611 35.12901 34.98740   26.42  103.29  226.37   30.27   30.27 5.3014e+09 5.3014e+09 45.43521 8.01898 1.00000 9.0413e+05 7.3151e+06    30931       -1       -1
80351425 36.24068 35.99170 34.29626   -9.18  122.74   80.53   30.82   34.85 5.2915e+09 6.5169e+09 45.40563 4.67425 0.45880 9.009e+05 7.296e+06    28687       -1       -1
80176716 34.65613 35.02357 35.50650   77.75  108.22   69.85   34.65   36.85 5.2732e+09 7.1479e+09 45.35352 6.49249 0.78750 1.6043e+06 1.1138e+07    40393       -1       -1
80223949 34.94184 35.09349 34.29427  288.92  -63.42 -179.87   29.64   27.27 5.2592e+09 5.462e+09 45.31549 5.66763 0.76100 8.9035e+05 7.2332e+06    31814       -1       -1
80222869 35.28657 34.75874 33.60440  112.73  -65.61    3.19   30.01   30.08 4.8606e+09 4.9141e+09 44.13662 6.85561 0.60160 7.6535e+05 6.4734e+06    27046       -1       -1
80308880 36.13936 36.16832 34.79267   86.93   90.14   86.12   41.46   45.02 4.8169e+09 7.4268e+09 44.00845 3.62158 0.39240 7.5221e+05 6.3916e+06    32757 80308873 80308873
80175221 34.51174 34.93795 35.50995  164.60  -47.18  -24.52   36.94   37.76 4.6155e+09 7.0282e+09 43.38592 5.02557 0.66800 1.5532e+06 1.0877e+07    30906       -1       -1
80179729 35.16170 34.70233 35.26123   17.19  173.88 -117.19   31.89   36.69 4.2479e+09 5.9662e+09 42.20282 6.63074 0.49870 1.1342e+06 8.6384e+06    29093 80182724 80182724
80179361 34.98116 34.91499 35.10768   36.41  186.03 -153.27   40.40   67.23 4.2099e+09 2.3e+10 42.07465 4.53691 0.32930 1.5046e+07 5.6924e+07    45103 80177891 80182724
80094458 35.45611 34.67209 33.49413  140.31  -60.39  -23.33   27.42   27.51 3.993e+09 4.2887e+09 41.33662 4.84599 0.64140 5.2475e+05 4.9072e+06    21966       -1       -1
80205183 34.49278 34.14822 35.44873   52.03  122.53  -13.60   30.12   30.12 3.7634e+09 3.7634e+09 40.52958 3.83950 1.00000 4.6837e+05 4.5143e+06    19975       -1       -1
80182750 35.08773 35.04285 35.12537  269.77  178.07  136.11   37.16   51.51 3.7254e+09 1.4394e+10 40.39577 4.05347 0.32930 6.1405e+06 2.9702e+07    22223 80182724 80182724
80198724 35.86695 33.72632 35.85995   65.07   51.49 -267.60   25.31   25.31 3.5761e+09 3.5761e+09 39.84789 5.34565 1.00000 4.2464e+05 4.2009e+06    19215       -1       -1
80218673 36.44940 34.45126 34.49980  -59.53  148.78  -68.24   26.24   26.24 3.4732e+09 3.4732e+09 39.46338 6.01927 1.00000 4.0151e+05 4.0316e+06    19263       -1       -1
80303562 35.45025 35.96304 35.03385  -40.92  -31.07 -232.39   33.00   47.71 3.3676e+09 8.5324e+09 39.05634 3.83409 0.25000 3.784e+05 3.8598e+06    21704 80303587 80303587
80213508 33.91682 33.85039 34.94042  134.89   15.05 -245.63   26.83   26.62 3.3408e+09 3.3676e+09 38.95352 5.04765 0.96020 3.7265e+05 3.8167e+06    18222       -1       -1
80173751 34.71491 34.84985 34.95742   40.66   53.16  -59.34   28.08   30.94 3.3113e+09 5.0282e+09 38.83803 4.09786 0.82740 8.1681e+05 6.7899e+06    32303       -1       -1
80350285 35.53632 36.57606 34.87060  156.91  -38.34  122.86   29.01   29.01 3.307e+09 3.307e+09 38.82394 3.48024 1.00000 3.6544e+05 3.7623e+06    17841       -1       -1
80199192 35.98927 34.65988 35.71980  -53.16  152.42   -3.92   23.40   23.40 3.1958e+09 3.1958e+09 38.38310 3.53688 1.00000 3.422e+05 3.5851e+06    16119       -1       -1
80177935 34.90804 34.88375 35.55112  192.31  116.98  182.62   25.49   26.51 3.1845e+09 3.9901e+09 38.33803 7.02918 0.84060 5.2404e+05 4.9023e+06    23117       -1       -1
80303717 35.47620 36.00474 35.17794  120.92  -29.25 -160.08   30.10   30.29 3.1521e+09 3.4549e+09 38.20845 3.79887 0.50860 3.3328e+05 3.5162e+06    18461 80303587 80303587
80347281 36.09496 35.87622 35.29618   91.45  -39.03   62.94   26.66   26.66 3.0915e+09 3.1408e+09 37.96056 3.28049 0.89380 3.211e+05 3.4213e+06    16834       -1       -1
80225302 34.72133 34.48299 33.97575  101.62   22.05   97.43   18.92   20.29 3.0563e+09 3.6183e+09 37.81408 30.57070 0.90700 3.1412e+05 3.3665e+06    13581       -1       -1
80181502 34.87487 35.28419 35.38936  113.72  -77.37  164.23   28.97   29.13 2.9479e+09 3.1493e+09 37.36197 3.50309 0.82740 2.9307e+05 3.1993e+06    18195       -1       -1
80212218 33.93292 35.19730 34.99781   99.96  -63.80  195.21   27.18   27.18 2.907e+09 2.907e+09 37.19014 3.66471 1.00000 2.8532e+05 3.137e+06    15556       -1       -1
80177474 35.06025 35.05409 35.23611  100.91  219.75  194.21   31.37   32.51 2.9014e+09 4.2e+09 37.16761 4.82358 0.49870 5.7822e+05 5.2695e+06    21610 80182724 80182724
80224921 35.00661 35.28980 33.85844   88.45   -3.73   74.03   26.87   26.77 2.8887e+09 2.8915e+09 37.10986 5.00559 0.96020 2.8188e+05 3.1091e+06    15339       -1       -1
80347585 35.96154 35.74326 35.32558   85.17  -79.81   68.94   23.24   23.31 2.8423e+09 2.8437e+09 36.91268 4.67212 0.98670 2.7324e+05 3.0388e+06    16135       -1       -1
80183076 35.73282 35.41070 35.20049   63.32  164.15   64.09   29.79   32.28 2.8127e+09 4.6732e+09 36.77887 3.47485 0.44560 7.0974e+05 6.1248e+06    22004 80183398 80183398
80303711 35.42123 36.00412 35.13996   65.77  -91.14 -118.60   30.97   38.79 2.7887e+09 6.1296e+09 36.67606 5.19669 0.41900 2.6345e+05 2.9584e+06    15683 80303587 80303587
80347409 35.80482 36.06156 35.30580    4.52  105.43 -165.34   28.95   32.43 2.6592e+09 4.0113e+09 36.10000 3.57283 0.41900 2.4045e+05 2.7664e+06    14929       -1       -1
80206275 35.02256 34.34692 35.17696  -22.28  173.84   26.83   27.83   30.52 2.6451e+09 3.1521e+09 36.03803 3.22542 0.31610 2.3801e+05 2.7458e+06    13851       -1       -1
80212190 33.99843 35.20439 35.20823  108.23  -65.82  196.03   22.43   22.43 2.6338e+09 2.6338e+09 35.98451 3.88376 1.00000 2.3607e+05 2.7293e+06    13920       -1       -1
80183034 35.36470 35.39081 35.44126   14.20  173.64  -17.51   35.08   37.45 2.6197e+09 5.3423e+09 35.92113 3.26802 0.35260 9.1755e+05 7.3946e+06    23376 80183398 80183398
80303105 35.85006 35.68658 35.02778   70.12   36.50    5.29   27.75   28.86 2.6085e+09 3.7028e+09 35.87042 5.08727 0.65470 4.54e+05 4.4123e+06    19489       -1       -1
80176002 34.86744 35.15016 35.57171  228.43  -41.09  154.45   27.07   27.78 2.6e+09 2.7282e+09 35.83380 5.27476 0.76100 2.5257e+05 2.8682e+06    15229       -1       -1
80173685 34.83202 34.73463 35.32096  -41.71  274.85  -36.24   25.10   25.22 2.593e+09 2.6056e+09 35.79718 2.91195 0.98670 2.3124e+05 2.6882e+06    17061 80182724 80182724
80180564 34.87974 34.98401 35.24461  327.51  225.68  -42.61   34.35   45.48 2.5803e+09 8.9507e+09 35.74225 5.03013 0.32930 2.47e+06 1.5276e+07    17958 80182724 80182724
80212184 33.96323 35.21949 35.17898  124.52  -71.87  179.77   24.69   24.43 2.3915e+09 2.3986e+09 34.84507 5.05908 0.98670 1.9615e+05 2.382e+06    13146       -1       -1
80183399 35.46149 35.45499 35.27077  -11.81  -17.29   80.14   34.38  109.57 2.3775e+09 1.6366e+11 34.77887 3.55074 0.37920 9.5897e+08 1.2518e+09    19920 80304204 80183398
80177463 34.94895 35.13627 35.18388  272.19   33.86  173.29   35.46   48.69 2.2817e+09 7.0197e+09 34.30282 4.95705 0.21310 1.5496e+06 1.0858e+07    12329 80182724 80182724
80205076 34.93420 34.08485 35.76182  108.85   43.76 -284.62   21.46   21.46 2.2746e+09 2.2746e+09 34.27183 5.00073 1.00000 1.7816e+05 2.2194e+06    12105       -1       -1
80303868 35.49404 35.58684 35.16788  -53.83  169.83  188.63   29.40   30.96 2.2676e+09 3.4366e+09 34.23662 2.81532 0.44560 3.9342e+05 3.9718e+06    13537 80183398 80183398
80198878 35.42088 34.01791 35.82970  -48.78  110.63   -2.41   23.50   23.50 2.262e+09 2.262e+09 34.20141 5.97593 1.00000 1.7626e+05 2.202e+06    12089       -1       -1
80178588 35.07070 35.15904 35.00171   25.20  -75.04  137.49   27.64   28.07 2.1451e+09 2.3859e+09 33.60845 4.38715 0.58830 1.9526e+05 2.3741e+06    13795 80182724 80182724
80220904 35.93274 35.46199 34.24104  153.05  -17.39 -181.19   21.19   21.19 2.1197e+09 2.1197e+09 33.47183 9.37270 1.00000 1.5559e+05 2.0092e+06    10117       -1       -1
80095528 35.09268 34.86106 33.37791  119.18  -64.86  -96.22   23.89   23.45 2.107e+09 2.2239e+09 33.40986 3.18461 0.52190 1.5381e+05 1.9923e+06    11244       -1       -1
80225297 34.64171 34.45333 34.04273   87.12    6.69  110.59   23.29   23.82 2.093e+09 4.2732e+09 33.32676 2.90607 0.84060 1.5184e+05 1.9735e+06    15205       -1       -1
80303248 35.55705 35.74109 35.04025   72.61  -41.42   52.70   26.82   27.47 2.0437e+09 2.4366e+09 33.06620 3.10197 0.52190 1.4505e+05 1.9082e+06    15691       -1       -1
80181439 35.06126 35.44561 35.19399   71.72  132.32 -157.90   20.79   20.24 2.0141e+09 2.0521e+09 32.90282 9.34021 0.94690 1.4105e+05 1.8694e+06    12992       -1       -1
80199210 35.83184 34.90525 35.33896  -51.76   93.47   13.35   26.68   26.93 1.9915e+09 1.9958e+09 32.78592 3.70337 0.98670 1.3803e+05 1.8399e+06    10384       -1       -1
80201311 34.82427 33.91409 35.89733   -2.76   77.86   93.44   20.18   20.18 1.9479e+09 1.9479e+09 32.54225 7.97357 1.00000 1.3228e+05 1.7833e+06    11511       -1       -1
80221786 35.95609 35.35594 33.87925  122.32  -26.69   30.11   22.77   22.77 1.9113e+09 1.9113e+09 32.33380 5.00855 1.00000 1.2755e+05 1.7362e+06    10698       -1       -1
80176139 34.73326 34.92175 35.18495  268.14  141.63  -88.19   31.00   34.11 1.9e+09 3.5183e+09 32.27324 3.22261 0.35260 4.1157e+05 4.1055e+06    11866 80182724 80182724
80212852 33.40956 34.75512 35.58044  162.93  -69.67    7.24   22.16   22.13 1.8535e+09 1.8676e+09 32.00423 3.74523 0.96020 1.2025e+05 1.6626e+06    10515       -1       -1
80179532 35.21143 34.59999 35.15230  149.90   25.64  113.60   26.12   27.60 1.8113e+09 3.0648e+09 31.76620 3.50697 0.65470 3.1579e+05 3.3797e+06    14515       -1       -1
80303937 35.41349 35.76826 35.28120  -84.74   40.98    8.65   26.95   27.94 1.8014e+09 2.2986e+09 31.70563 4.22106 0.52190 1.8177e+05 2.2525e+06    12177       -1       -1
80200740 34.84320 34.55074 35.77377   -6.90  165.34  -52.81   20.57   20.57 1.7873e+09 1.7873e+09 31.62254 3.35363 1.00000 1.1214e+05 1.5794e+06     9801       -1       -1
80178877 34.79244 34.98689 34.99112  307.51   18.39 -100.93   26.03   27.26 1.7845e+09 2.2394e+09 31.60563 2.65461 0.56180 1.729e+05 2.1711e+06    15915 80182724 80182724
80222553 35.35760 35.00961 33.65523   92.46  -70.83    3.44   22.36   22.65 1.7549e+09 1.7577e+09 31.42676 3.70718 0.74770 1.0827e+05 1.5392e+06     9565       -1       -1
80205376 34.44849 34.21277 34.95215  155.94   85.44  -15.51   24.38   25.39 1.7254e+09 1.7859e+09 31.25352 3.38543 0.41900 1.048e+05 1.5027e+06     8762       -1       -1
80204816 34.34899 34.55413 35.02708   47.02   24.13  232.80   19.55   19.55 1.7056e+09 1.7056e+09 31.13521 3.52732 1.00000 1.0251e+05 1.4785e+06     9484       -1       -1
80180681 35.26811 34.91051 35.43927  303.72  -50.62    7.36   23.55   25.08 1.6986e+09 2.1155e+09 31.09155 2.97644 0.72110 1.55e+05 2.0035e+06    13515       -1       -1
80180687 35.28330 34.98220 35.50174  266.01  -38.74   -4.96   22.89   24.80 1.6972e+09 2.5268e+09 31.07887 4.30934 0.76100 2.1799e+05 2.5742e+06    16398       -1       -1
80190714 34.60430 34.27089 34.14957   22.41   21.72  101.32   22.80   21.72 1.6944e+09 1.7592e+09 31.06338 3.76591 0.89380 1.0121e+05 1.4648e+06     9391       -1       -1
80353148 34.24177 36.57639 35.36236  187.47  -47.90   17.16   24.57   27.01 1.6549e+09 1.9507e+09 30.82113 2.99987 0.37920   96738 1.4169e+06     9051       -1       -1
80350744 35.93947 36.00857 35.01468   59.83   68.11  -94.79   23.97   24.17 1.6408e+09 2.1859e+09 30.73380 3.44873 0.54850   95164 1.3999e+06    10817       -1       -1
80200861 34.47070 34.85527 35.93091  193.35 -116.97   82.18   23.83   23.83 1.638e+09 1.638e+09 30.71690 2.60157 1.00000   94850 1.3965e+06    12544       -1       -1
80212067 33.99665 35.35647 35.37140  114.29 -106.34  151.22   21.80   21.80 1.638e+09 1.638e+09 30.71972 4.23733 1.00000   94850 1.3965e+06     9329       -1       -1
80302467 35.43146 35.95926 35.13681  180.98  137.58  -68.46   24.44   24.57 1.6352e+09 1.8408e+09 30.69859 2.93905 0.70780   94537 1.3931e+06    10749 80303587 80303587
80177306 34.54842 34.92971 35.13160  221.59   62.22  202.55   22.89   23.64 1.631e+09 1.8479e+09 30.67042 3.54729 0.40570   94069 1.3881e+06    10179       -1       -1
80179865 35.33775 35.02292 35.38519  276.54   -0.80  -55.47   24.35   25.42 1.6282e+09 2.2451e+09 30.65915 2.88778 0.35260 1.7374e+05 2.1788e+06    13124       -1       -1
80183089 35.45429 35.42827 35.32498   33.08   -6.35 -209.55   30.08   32.88 1.6113e+09 2.8986e+09 30.54648 2.85585 0.37920 2.8373e+05 3.1241e+06    16760 80183398 80183398
80301287 34.99398 35.55413 35.23208   -3.30  166.96 -148.04   20.93   20.93 1.5887e+09 1.5887e+09 30.40282 2.89652 1.00000   89446 1.3376e+06     9634       -1       -1
80303912 35.63051 35.66920 35.28008  -16.77   49.14   26.85   30.01   39.64 1.5831e+09 4.5268e+09 30.36479 3.38465 0.27620 6.6766e+05 5.8561e+06    11948 80183398 80183398
80350103 35.35271 36.66643 35.01739  166.29  -32.74   82.28   18.99   18.99 1.5732e+09 1.5732e+09 30.30282 4.95605 1.00000   87779 1.3192e+06     8788       -1       -1
80304205 35.45385 35.52827 35.24174  -49.02   13.96  -33.64   31.92   60.51 1.5634e+09 2.5099e+10 30.24225 3.43229 0.44560 1.7773e+07 6.42e+07     9360 80304204 80183398
80226371 34.21632 34.37858 33.84204  140.40   13.50   66.31   20.23   20.23 1.5549e+09 1.5549e+09 30.19014 4.99912 1.00000   85828 1.2976e+06     8241       -1       -1
80194842 36.76835 35.28788 34.77391   61.34  143.90 -271.51   19.07   19.48 1.5521e+09 1.6085e+09 30.17324 6.50963 0.92030   85529 1.2943e+06     9256       -1       -1
80223110 35.39839 34.32012 34.49271   88.98  116.31 -222.21   21.24   21.04 1.5479e+09 1.5577e+09 30.14366 3.37039 0.96020   85083 1.2893e+06     8277       -1       -1
80198608 36.35595 34.26712 36.08281  -33.73  114.63    9.04   20.46   20.46 1.5324e+09 1.5324e+09 30.04366 4.51365 1.00000   83456 1.2711e+06     8290       -1       -1
80180094 35.36998 35.16889 35.35349  106.79   67.54 -129.10   24.25   24.37 1.5296e+09 1.5775e+09 30.02113 4.17765 0.61490   83161 1.2678e+06     8216       -1       -1
80174139 34.83909 34.93368 35.46764    0.80  215.33 -163.15   21.78   21.67 1.5254e+09 1.5394e+09 29.99155 3.85820 0.93360   84193 1.2794e+06    10375 80182724 80182724
80221307 35.76070 34.92844 34.31267   52.07  151.53 -220.81   20.46   20.46 1.5197e+09 1.5197e+09 29.95775 2.53785 1.00000   82135 1.2563e+06     8836       -1       -1
80182781 35.48671 35.31287 35.07356   51.92  -24.35  166.62   28.10   32.92 1.5169e+09 2.9986e+09 29.93944 3.09792 0.31610 3.0282e+05 3.2772e+06    15259 80183398 80183398
80221568 35.60153 34.50481 34.15253  -16.96  142.17  -31.47   21.18   21.18 1.5085e+09 1.5085e+09 29.88169 3.94619 1.00000   80970 1.2432e+06     8242       -1       -1
80199716 35.38887 34.98153 35.81119  -88.57  151.98  115.76   23.84   23.88 1.5056e+09 1.507e+09 29.86620 2.09614 0.97340   80680 1.2399e+06     8198       -1       -1
80225618 35.24057 33.90174 34.72653   94.02   80.78 -239.48   19.94   19.94 1.5e+09 1.5e+09 29.83099 4.00915 1.00000   80101 1.2334e+06     8512       -1       -1
80223959 35.04939 35.02920 34.21301  273.00  -68.35 -161.66   18.26   17.82 1.4887e+09 1.6662e+09 29.75634 6.72890 0.90700   78950 1.2203e+06    10649       -1       -1
80199038 35.97436 35.46332 35.63196  -28.98   81.43   54.34   19.87   20.02 1.4859e+09 2.2873e+09 29.73380 4.25492 0.80080   78663 1.2171e+06     8075       -1       -1
80094126 35.38804 35.14158 33.44774  114.39  -72.78  -38.17   21.23   21.16 1.4831e+09 1.5535e+09 29.71972 4.53942 0.90700   78377 1.2138e+06     8623       -1       -1
80304135 35.54133 35.49456 35.23895   96.19  202.88 -119.70   31.53   48.62 1.4704e+09 1.0262e+10 29.62535 2.47192 0.39240 3.2104e+06 1.8504e+07     9083 80304204 80183398
80351549 36.22096 35.77688 34.32115  161.40   13.86 -168.88   19.10   19.83 1.4507e+09 2.269e+09 29.49718 3.79806 0.85390   75124 1.1766e+06     9446       -1       -1
