# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
20831179 35.10044 35.54813 34.83111   44.35  -76.41  222.11  156.98  156.98 1.0642e+12 1.0642e+12 266.03944 58.15228 1.00000 2.8404e+10 2.8404e+10  3929891       -1       -1
20833397 35.32210 34.87440 35.59143   22.52   21.33  169.94  204.83  200.41 2.1873e+12 2.369e+12 338.27606 73.76658 0.73440 4.7988e+10 4.7988e+10  8310820       -1       -1
20826912 35.13851 35.46123 34.79698  -69.91  -86.86  383.39    8.94   18.20 4.0282e+07 3.7028e+08 8.93239 1.11947 0.25000  5459.3 1.7116e+05      241 20831179 20831179
20826917 35.06269 35.41595 34.69953   43.74 -149.04  254.70    9.40    7.82 1.1915e+07 5.938e+07 5.95211 0.30353 0.35260  162.54   12914       74 20831179 20831179
20826924 35.20123 35.51143 34.68216   73.05 -148.07  258.87   11.81   13.09 7.2239e+07 2.6268e+08 10.85211 0.81121 0.37920  2823.9 1.0541e+05      600 20831179 20831179
20826927 35.16724 35.40515 34.80257   21.30 -173.81  334.48    9.62   15.83 2.4775e+07 2.393e+08 7.59577 0.50098 0.21310  2361.1   92408      148 20831179 20831179
20826947 35.01885 35.44874 34.73380  125.54 -163.04  137.14   11.91   14.30 7.7169e+07 2.0986e+08 11.09296 1.11229 0.22640  1835.1   76775     1261 20831179 20831179
20826948 35.04292 35.41016 34.69049  113.84 -100.90  195.97    9.06   10.09 2.893e+07 6.7521e+07 8.00000 0.70356 0.32930  208.01   15482      443 20831179 20831179
20826982 35.16992 35.44288 34.69302   92.14  -84.06  376.63    8.23    8.30 4.3127e+07 6.2789e+07 9.13803 1.26023 0.45880  180.92   13973      254 20831179 20831179
20826986 35.14085 35.42761 34.64112  219.87 -106.12  249.83   13.29   13.78 2.9887e+08 3.193e+08 17.42113 1.99000 0.84060  4107.8 1.3886e+05     1943 20831179 20831179
20827031 34.97463 35.35315 34.75539   38.61  -70.06  254.56    9.84   10.50 4.1423e+07 1.8155e+08 9.01549 0.77264 0.48540  1389.4   62569      395 20831179 20831179
20827035 35.54338 35.32037 34.90477    7.57  -92.94  198.64   10.98   11.99 1.2066e+08 2.1606e+08 12.87606 1.86789 0.56180  1940.6   79995     1016       -1       -1
20827036 35.46887 35.39349 34.86550    9.92  -87.43  198.95   16.91   18.86 4.4986e+08 1.0306e+09 19.96620 2.63431 0.61490   38963 7.2611e+05     4155       -1       -1
20827040 35.05055 35.42799 34.82861   11.29   11.19  250.40   13.98   18.28 7.0732e+07 2.6831e+08 10.77606 0.89485 0.16330  2941.3 1.0861e+05      403 20831179 20831179
20827052 34.96672 35.42096 34.70239  205.33   31.15  230.23   13.91   13.39 3.3254e+08 3.3366e+08 18.05211 1.81070 0.97340    4470 1.4776e+05     1919 20831179 20831179
20827054 34.97979 35.39958 34.78165  171.62   -7.24  252.72    8.14    8.24 2.6859e+07 4.5958e+07 7.80282 0.95659 0.60160  99.377  8993.3      243 20831179 20831179
20827058 35.04108 35.42860 34.76368   58.76   15.10  305.21    9.11   10.34 2.969e+07 8.4352e+07 8.06901 0.87167 0.36590  318.91   21199      368 20831179 20831179
20827065 35.17841 35.31702 34.71953   82.20  -78.03  329.03   11.88   12.15 7.9437e+07 1.0289e+08 11.20141 1.08324 0.39240  466.97   28062      541       -1       -1
20827066 35.19652 35.35949 34.78129   70.59  -40.95  353.52   11.35   11.95 6.4493e+07 1.1707e+08 10.44930 0.77731 0.37920  598.38   33675      505 20831179 20831179
20827074 34.86483 35.28781 35.00998  -24.70  -49.10  168.27    9.19    9.22 1.2766e+08 1.3617e+08 13.11972 2.65885 0.81410  706.64   38056      778       -1       -1
20827088 34.95569 35.39075 34.84901  -13.87 -190.64  145.51   14.44   14.68 3.0197e+08 3.5521e+08 17.48310 1.34269 0.77420  5040.7 1.6141e+05     2636 20831179 20831179
20827096 35.10166 35.41471 34.95413 -128.28  -34.93  136.66   11.71   11.47 1.4225e+08 1.5113e+08 13.60141 1.65583 0.45880     977   48294      903 20831179 20831179
20827118 34.97403 35.39967 35.05691  -74.68  -73.95  151.20    8.23    8.15 7.3e+07 7.4324e+07 10.89014 1.44184 0.96020  241.62   17285      570       -1       -1
20827124 35.15342 35.37223 35.13981  -96.66 -101.29  125.77   13.31   13.11 3.2338e+08 3.238e+08 17.88592 1.79863 0.98670  4209.3 1.4137e+05     2117       -1       -1
20827130 34.98963 35.47513 35.06481    0.79  -43.66  193.48   10.05    9.91 6.9789e+07 9.3803e+07 10.72817 0.87744 0.65470  391.03   24628      778       -1       -1
20827149 35.14925 35.41836 34.85825  183.82 -213.18  153.05    8.18    8.43 6.0141e+07 7.4704e+07 10.20845 1.16619 0.86720  252.57   17858      543 20831179 20831179
20827176 35.11592 35.46699 34.98422  126.80  -77.05   77.41    8.35    9.05 4.3873e+07 7.6592e+07 9.19014 1.63251 0.61490  264.96   18498      386 20831179 20831179
20827193 34.99938 35.45654 34.88096  -64.04 -152.72  293.83   10.89   13.53 8.5676e+07 2.5873e+08 11.48732 0.82344 0.44560    2743 1.0318e+05      648 20831179 20831179
20827217 35.26189 35.49949 34.78794  -26.66  -94.59  346.07    9.86   10.17 6.7901e+07 1.0534e+08 10.62958 1.49874 0.48540  488.56   29011      910 20831179 20831179
20827223 35.06193 35.39398 34.88830  -56.41 -116.73  220.41   10.96   12.09 4.4634e+07 1.0724e+08 9.24366 0.80590 0.37920  505.64   29753      255 20831179 20831179
20827225 35.09582 35.42126 34.84365  -65.07 -150.96  181.93   10.35   12.08 4.369e+07 1.148e+08 9.17746 0.78208 0.28950  576.32   32758      462 20831179 20831179
20827241 35.14693 35.44226 34.94513   13.28  -65.81  410.48    8.74    9.90 5.5408e+07 7.8859e+07 9.93380 1.30904 0.27620  280.23   19276      421 20831179 20831179
20827243 34.96144 35.12774 35.04880  -42.96  -70.64  203.24   10.72   11.27 1.0459e+08 1.4239e+08 12.27746 1.06890 0.72110  481.94   28721      794       -1       -1
20827250 34.93042 35.21320 35.03351  -34.12  -63.16  196.56    8.11    9.37 1.3049e+07 4.8423e+07 6.13521 0.46958 0.32930  8.8611  1520.1       70 20827252 20827252
20827252 34.94130 35.21896 35.02544  -48.29  -46.05  198.17   30.19   30.30 4.3507e+09 4.5803e+09 42.53803 5.43478 0.80080 6.1871e+05 5.5378e+06    26591       -1       -1
20827259 34.97930 35.29327 35.03987  -72.56  -66.50  176.59   19.11   19.14 1.3239e+09 1.3517e+09 28.61127 4.97103 0.92030   63028 1.0341e+06     8669       -1       -1
20827284 34.95238 35.27146 35.06508   69.08 -138.32  296.69   11.23   11.68 8.3211e+07 1.3372e+08 11.37606 0.98127 0.44560   772.4   40630      861       -1       -1
20827297 35.07380 35.42388 34.99361   79.61 -115.23  338.58   20.05   25.47 5.5817e+08 1.7423e+09 21.45352 2.00594 0.49870 1.0678e+05 1.5235e+06     5954 20831179 20831179
20827300 35.05024 35.46102 34.85218  139.76 -129.69  367.04    8.95    9.63 2.5915e+07 5.2394e+07 7.70986 0.65030 0.53520  127.82   10822      166 20831179 20831179
20827312 35.05834 35.23130 35.16482  113.75  -59.76  212.94    8.52   11.68 3.4606e+07 1.1063e+08 8.49155 1.13053 0.27620  536.81   31091      196       -1       -1
20827327 34.76785 35.12894 35.18589  -32.16   79.09  142.92    9.35   10.10 6.6944e+07 1.0761e+08 10.58028 1.26478 0.68130  508.96   29896      565       -1       -1
20827353 34.80351 35.33251 34.95413    0.70    8.01  205.33   14.35   15.98 1.9606e+08 4.7352e+08 15.13944 1.63155 0.35260    8754 2.4222e+05     1248       -1       -1
20827354 34.81958 35.34730 34.94043   -3.60   13.73  205.87   10.85   12.08 7.8479e+07 2.1465e+08 11.15634 1.30513 0.49870  1916.3   79260      514       -1       -1
20827362 34.92685 35.40867 35.07406   -8.24   40.04   19.67    8.10    7.72 3.9718e+07 5.2394e+07 8.89014 0.80534 0.49870  127.82   10822      450       -1       -1
20827369 35.06234 35.28208 34.91316    4.93   25.52   75.34   10.27   15.54 4.4634e+07 3.6451e+08 9.24366 0.96329 0.31610    5297 1.6741e+05      243       -1       -1
20827371 35.21018 35.22450 34.91922  -28.47   -5.34   68.11   11.01   18.70 4.5394e+07 6.1366e+08 9.29437 0.79213 0.33930   14401 3.4927e+05      309       -1       -1
20827375 35.08951 35.46606 34.88408   -5.57   92.47   -8.77    9.22   15.99 1.1915e+07 2.2507e+08 5.95211 0.28693 0.22640    2099   84748       71 20831211 20831179
20827389 35.00968 35.42682 34.87516  -48.23   12.29  144.60    8.68    9.56 3.669e+07 7.4704e+07 8.65915 1.18760 0.32930  252.57   17858      226 20831179 20831179
20827393 35.02363 35.39319 34.91778   46.75   89.96  199.99   10.17   12.40 5.9761e+07 1.5789e+08 10.18732 1.14047 0.35260  1062.6   51372      351 20831179 20831179
20827413 35.16066 35.38940 34.99661  -18.16   87.82   12.34    9.62   10.25 6.6e+07 1.0175e+08 10.53099 1.45043 0.37920  457.08   27624      653 20830644 20831179
20827417 35.19354 35.37711 35.07909 -117.81  104.61  173.57   10.50   10.56 1.1196e+08 1.2842e+08 12.55915 1.23951 0.66800  714.74   38376      981       -1       -1
20827436 35.14331 35.38740 34.89581   38.35 -114.92  211.32   10.09   14.25 3.7254e+07 4.0817e+08 8.70282 0.88733 0.39240  6582.2 1.964e+05      401 20831179 20831179
20827437 35.06139 35.38329 34.86816   79.91   21.86  166.49    9.95   16.62 3.9521e+07 3.2268e+08 8.87606 0.92824 0.26290  4191.7 1.4094e+05      411 20831179 20831179
20827438 35.16768 35.39609 34.97651  105.33   28.63  152.74    8.81   10.97 2.7423e+07 7.2056e+07 7.85775 0.61838 0.22640  235.66   16971      150 20830644 20831179
20827458 35.00714 35.17415 35.11750  -45.08   31.15  300.65   11.04   11.11 1.3996e+08 1.4282e+08 13.52817 1.42035 0.88050  843.09   43332      847       -1       -1
20827459 35.18396 35.11906 34.98882  -90.80   25.00  288.61    8.25    8.73 5.2958e+07 5.4085e+07 9.78451 0.64582 0.96020  130.47   10986      330       -1       -1
20827477 34.95269 35.11222 35.08189  168.85   70.17  222.57   13.26   13.11 2.3958e+08 2.407e+08 16.18451 1.41984 0.72110  2366.4   92562     1635       -1       -1
20827491 35.09523 35.53908 34.86161 -102.34   24.72   78.23    9.77   13.88 2.6859e+07 3.1549e+08 7.80282 0.83479 0.52190  4014.4 1.3653e+05      806 20831179 20831179
20827497 35.25106 35.45280 34.98102   -7.67  -70.60  239.15   26.21   33.43 1.2806e+09 4.4592e+09 28.29577 2.48726 0.56180 6.4865e+05 5.7333e+06    14802 20831179 20831179
20827500 35.11728 35.33685 34.83451   35.68   56.92  303.81   10.67   12.14 8.2451e+07 1.4052e+08 11.34085 1.66507 0.41900  849.61   43579      472 20831179 20831179
20827502 35.18463 35.42318 34.95943  -49.02   26.03  312.35    9.07   10.14 3.1211e+07 5.1817e+07 8.20423 0.85076 0.26290  125.12   10654      179 20831179 20831179
20827503 35.18779 35.48639 34.96461  -73.56   28.18  255.00   10.12   11.15 3.8394e+07 7.5465e+07 8.79014 0.57147 0.35260  257.53   18115      319 20831179 20831179
20827505 35.08315 35.48725 34.95715   49.18   38.37  254.24   14.58   21.60 9.8535e+07 5.5324e+08 12.03521 0.97576 0.21310   11802 3.0172e+05      675 20831179 20831179
20827506 35.02644 35.48049 34.85954  -34.77   58.56  332.69   12.49   12.73 1.1366e+08 1.7535e+08 12.62254 1.46005 0.45880  1299.8   59575      694 20831179 20831179
20827543 34.99507 35.41027 34.85633   85.97  -41.58  245.52    9.59    9.45 3.1775e+07 4.7662e+07 8.25352 0.61968 0.89380  106.57  9467.8      274 20831179 20831179
20827547 35.17711 35.41285 34.81767   66.01  -14.35  330.62    8.70    9.69 1.6831e+07 4.1042e+07 6.67746 0.52627 0.17660  79.976  7665.7      144 20831179 20831179
20827561 35.13532 35.41154 34.99904   74.32   72.53  280.23   11.74   13.04 6.5056e+07 1.5155e+08 10.48028 0.88551 0.28950  982.25   48485      454 20831179 20831179
20827569 35.24362 35.31536 34.79125   14.75 -201.97  195.77   11.81   12.34 2.007e+08 2.5817e+08 15.25493 1.59872 0.76100  2731.6 1.0286e+05     1553       -1       -1
20827572 35.24104 35.49068 34.84764 -132.22 -106.32  188.51    9.05    9.19 4.2169e+07 6.431e+07 9.07042 0.99419 0.36590  189.43   14453      359 20831179 20831179
20827575 35.40330 35.50965 34.89425  -69.88 -112.51  196.88    9.29   13.16 4.8042e+07 2.5056e+08 9.47183 0.97939 0.30280  2579.2   98611      269       -1       -1
20827577 35.40824 35.53104 34.89411  -64.88 -102.06  172.15    8.65   10.55 2.0423e+07 8.1507e+07 7.12254 0.57658 0.22640  298.57   20196      108       -1       -1
20827579 35.36479 35.54682 34.84223  -66.62 -122.16  178.95   39.57   44.88 7.8423e+09 1.9479e+10 51.76901 4.47395 0.49870 1.0954e+07 4.5238e+07    50119 20831179 20831179
20827582 35.63428 35.49401 34.94561    4.02  -88.00  185.13   22.57   26.98 1.3528e+09 2.7887e+09 28.81831 3.80074 0.47210 2.6345e+05 2.9584e+06     8419       -1       -1
20827590 35.36073 35.32501 34.90019   22.84 -100.84  200.04    8.98    9.29 4.4634e+07 6.5254e+07 9.24366 1.19971 0.64140   194.8   14753      388       -1       -1
20827592 35.36807 35.37094 34.87615   12.96 -109.87  168.56   10.30   10.58 9.4944e+07 1.4493e+08 11.88732 1.21879 0.60160  901.53   45521      995       -1       -1
20827603 35.32079 35.36970 34.74167   61.87  -39.88  205.94   13.10   13.39 1.4507e+08 2.4958e+08 13.69155 1.13266 0.72110  2559.7   98063     1284       -1       -1
20827615 35.34752 35.48675 34.77849   -5.35 -151.68  324.65    8.16    8.36 4.8042e+07 5.031e+07 9.47183 0.75729 0.77420  118.23   10219      289 20831179 20831179
20827657 35.46449 35.34647 34.82556   45.25 -128.70  243.32    8.57    7.69 4.3873e+07 1.1101e+08 9.19014 0.93029 0.65470  540.36   31242      561       -1       -1
20827658 35.41376 35.44544 34.80219   72.43 -200.22  245.93   15.49   15.29 5.0437e+08 5.7704e+08 20.74225 2.11944 0.60160   12796 3.2021e+05     3289       -1       -1
20827668 35.30246 34.95485 35.17113   57.54  -64.37  162.57    8.25    9.79 2.7239e+07 6.9789e+07 7.83944 0.84879 0.54850  221.63   16222      250       -1       -1
20827673 35.26149 35.03791 35.13946  -58.56  -60.03   72.84    9.26    9.01 4.293e+07 7.2437e+07 9.12394 0.66378 0.43230  238.06   17097      297 20827947 20827947
20827674 35.25787 35.08554 35.15694   40.91 -113.09  125.69   12.94   22.80 7.8113e+07 9.8521e+08 11.13803 0.82073 0.27620   35738 6.8142e+05      438 20839332 20827947
20827675 35.24700 35.17630 35.14485   25.22  -71.78  120.74    9.25   12.49 1.9662e+07 1.1158e+08 7.03380 0.51293 0.25000  545.64   31466      122 20827947 20827947
20827682 35.24011 35.20784 34.96126   62.86 -159.93  237.73   11.29   12.30 1.4577e+08 2.8394e+08 13.71549 1.29628 0.69460  3279.2 1.1766e+05     1997       -1       -1
20827687 35.26054 35.19178 34.91998    5.52 -122.39  222.87    9.39    9.32 4.2169e+07 5.2394e+07 9.07042 0.74719 0.69460  127.82   10822      324       -1       -1
20827720 35.36507 35.25995 35.10284 -111.00 -107.26  189.55   13.59   13.68 2.2085e+08 2.2113e+08 15.75211 1.85808 0.96020    2024   82510     1245       -1       -1
20827728 35.37599 35.42140 35.07539 -115.64 -100.49  201.12   13.30   13.76 3.0451e+08 3.0493e+08 17.52958 2.54831 0.98670  3750.3 1.2986e+05     1982       -1       -1
20827743 35.27118 35.33151 35.03778   76.38 -211.67  149.94   11.32   13.18 8.4732e+07 2.162e+08 11.44507 1.45291 0.30280    1943   80069      567       -1       -1
20827756 35.22710 35.18375 35.09604   79.26 -161.63   52.84    9.42    9.42 1.1386e+08 1.1386e+08 12.62958 1.63315 1.00000  567.26   32378      855       -1       -1
20827787 35.29131 35.32444 34.85981  -33.14 -137.34  288.40   12.30   12.81 2.1197e+08 2.4282e+08 15.53803 1.73252 0.70780  2428.2   94334     2307       -1       -1
20827792 35.26985 35.26643 34.90506  -35.37 -111.51  284.44    8.43    8.21 4.293e+07 6.9225e+07 9.12394 1.16811 0.64140  218.21   16037      664       -1       -1
20827819 35.36180 35.34596 35.12250  -11.40  -74.82  258.36    8.97    9.52 4.9169e+07 7.4521e+07 9.54648 1.24463 0.40570  251.38   17796      365       -1       -1
20827840 35.21168 35.38743 34.95833   68.18  -68.26  257.80    8.37   10.83 2.0986e+07 1.0042e+08 7.18873 0.59256 0.32930  445.73   27118      264 20830644 20831179
20827843 35.16861 35.46237 34.82916  137.49 -124.41  345.46   13.29   13.35 8.2268e+07 1.9873e+08 11.33239 0.97666 0.28950  1652.9   71091      682 20831179 20831179
20827844 35.32669 35.40235 34.85885  105.04  -66.45  358.24   22.33   23.06 8.369e+08 1.0594e+09 24.55493 2.35863 0.35260   41086 7.5499e+05     4986       -1       -1
20827847 35.18511 35.18361 35.11613   43.22  -99.31  297.77   11.76   13.93 1.3787e+08 3.769e+08 13.46197 1.51132 0.49870  5648.3 1.755e+05     1451       -1       -1
20827855 35.46470 35.25204 35.13313  -32.00  -85.55  258.97   26.42   28.74 1.3831e+09 1.9732e+09 29.03239 2.73790 0.60160 1.3561e+05 1.8161e+06     7673       -1       -1
20827860 35.21648 35.47233 34.78440  -58.31   85.58   33.24    9.07   10.64 1.4944e+07 6.9972e+07 6.41831 0.46504 0.28950  222.75   16282       93 20831179 20831179
20827867 35.48714 35.25532 34.86023    1.33   96.93  124.39    9.95   11.23 6.393e+07 1.2104e+08 10.41831 0.99482 0.65470  637.97   35300      610       -1       -1
20827868 35.49444 35.24181 34.75798    8.48   92.60  130.67   13.33   13.97 1.907e+08 3.6211e+08 14.99718 1.44297 0.62820  5230.4 1.6585e+05     1367       -1       -1
20827882 35.27494 35.42064 34.75349  -49.65   17.20  288.00   12.66   13.55 1.5817e+08 2.8817e+08 14.09014 1.74479 0.50860  3373.5 1.2014e+05     1122 20831179 20831179
20827903 35.20680 34.95395 35.07192   81.47   79.01  106.75   13.56   14.38 2.1183e+08 3.8803e+08 15.53239 1.90343 0.74770  5972.8 1.8286e+05     2083       -1       -1
20827905 35.27020 34.94999 35.13880   86.69   75.28  136.69    9.83    9.61 5.2761e+07 7.9056e+07 9.77324 0.53064 0.56180  281.58   19344      425       -1       -1
20827910 35.33627 35.11949 34.96685   46.45   61.00   82.68    9.69   10.38 7.262e+07 1.3314e+08 10.87183 1.42103 0.50860  766.01   40382      730       -1       -1
20827912 35.30797 35.15581 35.15288  149.00   59.42  120.84    9.01    9.72 5.693e+07 9.7775e+07 10.02394 1.54308 0.57500  423.44   26114      408       -1       -1
20827926 35.06435 35.14625 35.05456  -16.38    4.43  154.73    9.94   11.64 4.2169e+07 1.4958e+08 9.07042 0.79115 0.31610  957.86   47596      297       -1       -1
20827927 35.10618 35.10301 35.02843  -50.47  -30.76  119.51    8.67    9.52 5.2577e+07 1.3144e+08 9.76197 0.80077 0.58830   747.3   39654      347       -1       -1
20827929 35.10745 35.15791 35.07874   -0.54   16.20  169.62   11.00   11.17 5.1634e+07 1.0989e+08 9.70282 0.92816 0.39240  529.88   30795      380       -1       -1
20827946 35.22683 35.07535 35.12249  -34.36   17.05  128.75   34.31   46.12 2.4831e+09 1.0592e+10 35.28592 3.39422 0.45880 3.411e+06 1.9342e+07    17231 20827947 20827947
20827947 35.22086 35.07212 35.14227   31.23  -24.71  164.81   79.49   85.51 8.4775e+10 1.4113e+11 114.47042 23.20962 0.65470 6.4837e+08 9.1226e+08   597019       -1       -1
20827948 35.25061 35.03657 35.17747   72.79  -58.40  129.29   19.97   28.87 4.8944e+08 2.7042e+09 20.53521 2.33107 0.39240 2.4833e+05 2.8328e+06     2812 20827947 20827947
20827951 35.19665 35.12692 35.12822  -41.69  -58.42  164.07    9.66   11.05 2.6282e+07 8.3028e+07 7.74789 0.57503 0.35260  309.36   20731      141 20827947 20827947
20827952 35.17504 35.07698 35.14909   50.19   26.76  169.93    8.74    9.46 2.0042e+07 4.7099e+07 7.07887 0.59572 0.70780  104.17  9310.1      149 20827947 20827947
20827954 35.12817 35.08315 35.16375   82.06  -43.08  148.92   16.33   18.79 1.8366e+08 5.8479e+08 14.81127 1.10761 0.35260   13128 3.263e+05      982 20827947 20827947
20827955 35.22011 35.10837 35.11975  124.93  -15.65  195.99   15.93   22.21 2.3451e+08 1.2613e+09 16.06901 1.96169 0.31610   57425 9.657e+05     1334 20827946 20827947
20827957 35.24139 35.02705 35.13247    6.60  -30.67  187.83    8.40   10.98 1.5324e+07 7.1296e+07 6.47183 0.40344 0.28950  230.91   16718       85 20827947 20827947
20827960 35.28608 35.06494 35.18811   24.33  -60.04  137.58   11.21   19.44 4.3493e+07 5.1268e+08 9.16338 0.69272 0.35260   10197 2.7097e+05      307 20827947 20827947
20827962 35.26317 35.05606 35.12980   32.13  -68.39  163.37   16.06   26.00 1.8662e+08 2.231e+09 14.89155 1.41223 0.39240 1.7165e+05 2.1596e+06     1567 20827947 20827947
20827965 35.18970 35.21029 35.05326   40.15    7.62  143.34    9.12   10.38 1.9859e+07 6.2789e+07 7.05634 0.70393 0.27620  180.92   13973      122       -1       -1
20827967 35.26185 35.25936 34.94371  -17.36   68.49   58.60    8.55    8.34 4.8606e+07 6.2986e+07 9.50986 0.74542 0.54850  182.01   14035      380       -1       -1
20827968 35.38659 35.27344 34.94958   25.78   -8.70   63.53   13.78   14.57 1.1366e+08 2.2366e+08 12.62254 1.17350 0.37920  2073.8   84000      641       -1       -1
20827976 35.16882 35.44270 34.90282   20.28   20.04  149.43   15.61   21.78 1.5437e+08 7.0113e+08 13.97746 1.28114 0.37920   18599 4.2156e+05     1522 20831100 20831179
20827978 35.28780 35.06326 35.00315   23.84   49.27  163.64    8.89    9.45 4.5775e+07 8.2451e+07 9.32113 1.24497 0.53520  305.25   20527      426       -1       -1
20827979 35.25656 35.19547 34.96920   23.14   58.20  144.51   14.36   15.17 2.3493e+08 3.7958e+08 16.07746 1.42058 0.56180  5725.5 1.7726e+05     2111       -1       -1
20827985 35.28396 35.29950 34.92113   51.30   22.25   30.53   11.50   13.29 5.1254e+07 1.5493e+08 9.67887 0.79974 0.30280  1024.7   50019      288       -1       -1
20827996 35.25810 35.28426 34.78240   16.93  103.83  121.16   16.26   17.56 4.793e+08 8.5789e+08 20.39155 2.43978 0.58830   27399 5.605e+05     3875       -1       -1
20828000 35.19186 35.20475 34.97227   56.36   30.67  120.94   12.26   14.27 8.3775e+07 2.8915e+08 11.40141 1.06056 0.40570  3395.7 1.2072e+05     1298       -1       -1
20828002 35.29190 35.19081 35.06758   33.06  -18.18  152.44   13.25   18.34 9.9662e+07 5.7746e+08 12.08169 0.88052 0.40570   12814 3.2054e+05     1927       -1       -1
20828008 35.21917 35.36694 35.16619   23.93   69.58    3.66    8.34    8.91 2.7803e+07 3.631e+07 7.89437 0.81888 0.20000  63.213    6448      194       -1       -1
20828013 35.36763 35.22780 34.94263   49.71   86.67   75.67    8.04    8.52 2.4592e+07 5.4085e+07 7.57746 0.64169 0.31610  135.85   11318      142 20828014 20828014
20828014 35.37490 35.24288 34.93456   38.00   77.85   83.83   17.70   20.11 6.3662e+08 9.8746e+08 22.41549 2.20454 0.52190   35895 6.8362e+05     5120       -1       -1
20828016 35.46665 35.25495 34.87364   34.35   76.33   95.77   14.93   16.15 3.5873e+08 5.2704e+08 18.51549 1.88394 0.44560   10752 2.8175e+05     3246       -1       -1
20828019 35.46172 35.28933 34.85370   16.94   71.09  118.73   20.30   22.77 1.0318e+09 2.3113e+09 26.33099 3.81824 0.45880 1.837e+05 2.27e+06    11996       -1       -1
20828022 35.43261 35.29425 34.82529   36.20   73.98  100.92    9.39    8.68 4.0479e+07 4.7465e+07 8.94648 0.93271 0.50860  105.73  9412.5      251       -1       -1
20828023 35.49499 35.19735 34.91857   25.36   82.36  124.18    8.68    8.87 4.8042e+07 8.5296e+07 9.47183 0.91873 0.62820  325.79   21535      430       -1       -1
20828032 35.43868 35.26204 35.11891   -9.00    3.46  290.74    8.05    8.06 4.7662e+07 4.8225e+07 9.44789 0.80328 0.93360  106.57  9467.8      291       -1       -1
20828033 35.48439 35.27506 35.08627  -21.22    0.23  279.86   14.43   14.84 4.0437e+08 4.0563e+08 19.26901 1.57117 0.82740  6464.9 1.9382e+05     2262       -1       -1
20828039 35.30421 35.24961 35.08371   85.60   98.10  272.40   16.23   18.51 2.2169e+08 5.5099e+08 15.76901 1.54437 0.28950  2038.9   82956     1392       -1       -1
20828053 35.51096 35.27126 34.91787   92.80   28.85  244.31   17.52   17.52 8.0268e+08 8.0268e+08 24.21549 2.60652 1.00000   24114 5.1026e+05     4896       -1       -1
20828058 35.43611 35.25257 34.87602   65.18   45.06  243.14   10.09    9.71 7.8296e+07 8.6056e+07 11.14789 1.24615 0.57500   276.4   19082      468       -1       -1
20828059 35.47538 35.23030 34.82318   80.40   30.91  252.14   33.58   32.27 5.4915e+09 5.5535e+09 45.97042 4.72720 0.58830 9.6739e+05 7.6871e+06    31731       -1       -1
20828061 35.42162 35.28287 34.94639   68.71   35.64  259.25    8.37   10.51 2.5535e+07 7.1873e+07 7.67324 0.68520 0.40570  32.156  3922.4      167       -1       -1
